#   
# Data with examples for FRANZ
#
# Copyright (C) June 2019, Jochen Broecker, University of Reading, UK
#
# See franz.py for more information
#
# AR-1 data with coefficient=0.9, std=1.0, leadtime=4, stratified to 2 strata along mean. Col.1: Verification, Col.2-6: Ensemble, Col.7: Strata
     3.102     -0.828     -2.004     -3.026     -1.923     -1.628      1.000
     1.911     -0.050      3.153     -0.734      1.263     -0.102      2.000
     1.190     -0.509     -0.497      0.667      0.698      0.453      2.000
     0.951      1.003      2.365      1.180      1.602      1.732      2.000
     0.052     -0.278      2.545      3.205      5.038      3.422      2.000
     0.210      0.458     -0.856      1.736      2.423      0.380      2.000
     0.548      2.731      1.161      0.377     -0.080      1.580      2.000
     0.923     -2.990     -0.149      1.630      0.273      0.223      2.000
    -0.292     -2.102     -0.947     -0.527      0.286      1.852      1.000
     0.367      1.248     -0.065      0.543      0.745      3.449      2.000
    -0.944      1.052      0.395      0.818     -1.856      2.480      2.000
     0.784      3.017     -0.943      0.023     -0.503      1.488      2.000
     0.314      0.061     -2.101     -0.156     -0.345      0.372      1.000
    -0.281      1.498     -1.091      2.296     -2.227      0.218      2.000
    -0.591     -0.182     -1.165      0.586      1.333      0.008      2.000
    -0.142     -1.162     -0.370     -0.022     -0.133     -1.338      1.000
    -0.480     -0.662     -2.273      2.338     -0.525     -0.556      1.000
    -0.608     -1.258      0.239     -0.848      2.911     -4.326      1.000
    -0.880     -1.479     -0.533     -0.884     -0.855      0.385      1.000
    -0.142      1.143      3.262      0.191     -1.009     -0.449      2.000
    -0.834      0.098      1.399      3.018     -1.012     -0.580      2.000
    -0.851     -0.292     -2.131     -1.840     -0.714      1.176      1.000
    -0.444     -1.389     -1.691     -2.573     -1.265     -2.453      1.000
     1.752     -1.228      1.144      0.720      0.818     -0.178      2.000
     4.388      0.010      0.137     -0.606     -3.185     -4.674      1.000
     5.764      1.420     -2.962     -1.109     -2.194      1.070      2.000
     5.714     -0.500     -1.429     -0.981      1.465     -0.860      2.000
     5.476     -1.010      0.235      0.565      1.880      0.485      2.000
     5.002      1.226      2.592      3.512      2.061      4.887      2.000
     3.639      6.612      3.519      4.509      4.027      3.048      2.000
     3.168      5.302      6.592      1.824      1.721     -0.019      2.000
     2.932      3.588      4.645      5.907      2.991      4.023      2.000
     2.254      0.041      4.137      3.361      1.954      2.557      2.000
     3.632      1.031      3.932     -0.171     -0.262      2.160      2.000
     4.875      3.545     -0.883      0.213      5.681      2.364      2.000
     3.966      0.695      1.829      3.684      1.593      1.509      2.000
     1.557     -0.634      1.407     -0.997      1.988      2.173      2.000
     1.327      4.055      1.489      3.530      6.455      3.263      2.000
     1.379      4.718      5.293      5.002      6.536      2.222      2.000
    -0.129      5.573      1.463      0.751      3.546      2.044      2.000
    -0.363     -0.514     -0.990      2.629      2.426     -0.349      2.000
     0.808      1.071     -2.981      0.472      1.290      0.386      2.000
     2.100      1.618      1.690     -0.855     -0.117      1.007      2.000
     2.699      0.846     -3.047     -1.280      2.404     -0.769      2.000
     3.266     -0.315     -0.269      0.747     -0.256     -1.226      2.000
     1.730      1.631      3.148      1.297      2.055      0.741      2.000
     0.705     -0.164      2.376      2.769     -0.032      2.312      2.000
     0.952      2.022      2.960      2.212      0.668      2.660      2.000
     1.423      0.663      1.890      1.044      3.029      2.058      2.000
    -0.681      4.001     -0.872      2.485      0.849     -0.010      2.000
    -1.274     -0.393     -0.783     -2.413      1.089     -1.294      1.000
    -0.924      1.375      1.585      2.831     -0.654     -1.181      2.000
    -1.050      2.732     -1.599      1.536      1.282      0.346      2.000
    -0.729     -0.067     -2.128      2.977      2.225      1.853      2.000
    -0.563      0.295      0.712     -0.175     -2.547     -1.063      1.000
     0.161     -1.194      0.848     -0.214     -0.341      0.627      2.000
    -0.343      0.758     -0.523     -3.357     -1.928      0.021      1.000
    -0.438      1.157     -5.598     -1.893      3.661     -0.195      1.000
    -1.757      0.385     -0.139     -1.959     -0.511     -1.394      1.000
    -0.427     -0.534     -2.469      3.001      3.721      2.028      2.000
    -1.002      1.280      2.335     -1.343     -2.736      0.341      2.000
    -0.748      3.222      0.829     -0.382      0.233     -1.466      2.000
    -0.333     -0.039     -3.564      0.368     -0.513     -2.515      1.000
    -0.970      1.127     -2.266      1.674     -0.015     -0.709      2.000
    -1.581      1.794     -4.084      1.606     -2.621      0.832      1.000
     0.723     -2.628     -0.026      0.989      0.095      0.061      2.000
     0.919      0.246      0.087      0.685     -3.148     -1.774      1.000
     1.603     -0.620     -1.803     -1.616     -2.881     -4.217      1.000
     1.199      0.252     -1.971     -1.693     -4.250     -1.993      1.000
     0.219      0.241      0.116      1.231     -1.041      2.180      2.000
    -0.959      1.765     -0.235     -1.037     -1.011     -1.165      1.000
    -1.035      1.791      0.746      1.197      0.549     -1.746      2.000
    -0.862     -2.060      1.344     -0.613      1.308     -0.429      2.000
     0.443      1.465     -0.974      3.782      0.037      0.428      2.000
    -0.960     -0.494     -3.219     -0.905     -0.696     -2.012      1.000
    -3.070     -0.075     -0.577     -1.276     -1.978     -2.205      1.000
    -2.717      1.358     -0.401      0.009     -4.312     -1.711      1.000
    -2.172      3.438      2.009      0.690     -0.045     -0.232      2.000
    -0.792     -2.738     -3.829     -4.535     -2.237      1.078      1.000
    -1.102      0.093     -0.393     -3.649     -2.411     -3.180      1.000
    -0.795     -3.617     -0.202     -3.527     -1.676     -1.136      1.000
    -0.122     -1.230     -0.266     -0.827     -1.329     -0.120      1.000
     0.232     -0.531     -1.132     -2.440      3.325     -3.103      1.000
     1.798     -0.857     -0.983     -2.865     -1.542      0.465      1.000
     3.293     -3.685      0.279     -2.687      0.622     -0.054      1.000
     2.352     -0.215      0.586     -1.796     -2.286      4.482      2.000
     3.272      0.215     -1.410      0.176      0.310      1.027      2.000
     2.721      3.299      2.135      2.395      2.468     -0.863      2.000
     2.076      3.490      2.324      2.113      4.390      1.699      2.000
     0.953     -1.290     -0.027      1.134      0.376      0.806      2.000
     0.086      0.905      3.333      1.753      3.400      2.225      2.000
    -0.508      1.730     -0.321      2.203      4.377      0.068      2.000
     1.050      2.644      2.464      3.494      0.443      2.993      2.000
    -0.082      2.914      0.840     -1.139      3.233      0.888      2.000
     0.768      2.763     -0.065      0.937      3.914     -1.598      2.000
     0.093     -1.944      0.673      0.471     -1.547     -3.049      1.000
     0.196      0.713      0.678      4.372      0.790      0.469      2.000
    -0.675     -3.070     -1.167      1.474     -1.765      3.425      1.000
    -1.326     -0.175      0.430      1.930     -1.319     -0.472      2.000
    -0.666     -0.297     -1.188     -1.517     -2.318      3.145      1.000
    -0.291     -0.320      2.535      0.945      3.428      0.808      2.000
     1.584     -0.750     -1.741      1.051      1.490     -1.779      2.000
     0.488     -2.092     -0.892     -2.147     -2.190     -2.502      1.000
     0.059     -1.909      2.336     -3.666     -1.651     -0.044      1.000
    -0.770      1.872      1.605     -0.994     -0.961     -0.947      2.000
     0.240      0.243     -0.499     -0.470      0.462      1.978      2.000
     0.164      0.633     -0.775     -1.368     -1.343     -1.539      1.000
     0.405     -0.205      0.693      1.180      1.285      2.872      2.000
    -0.707      0.165      0.631     -3.989     -1.294     -2.115      1.000
    -1.419      1.191      1.639      3.256      0.308      2.061      2.000
    -0.505      1.573     -1.300      2.552     -2.559      5.084      2.000
    -0.843     -0.463     -0.522      3.150      1.757      2.549      2.000
    -0.656     -3.051      0.810     -2.915     -1.186      0.024      1.000
    -1.113     -2.811     -0.473      2.465     -2.689     -0.331      1.000
    -0.950      1.957     -0.776     -0.367      0.718     -0.139      2.000
     0.669      0.544     -1.497     -0.427     -2.303     -1.232      1.000
    -1.398     -0.688      2.325     -0.627     -0.963      0.046      2.000
     0.088      0.751     -0.274     -0.282     -0.384     -1.039      2.000
     1.083     -2.091     -0.019     -1.379      1.230      0.321      2.000
     0.752     -1.335      1.769      0.578      0.968      1.209      2.000
     2.907     -1.781     -1.954      0.129     -0.465     -0.644      1.000
     2.633      2.062     -2.616      1.679      0.076      0.058      2.000
     2.063      0.994      1.959     -0.562      2.240      3.115      2.000
     2.327      2.526      0.709     -0.900     -1.030      0.024      2.000
     3.519      1.559      1.914      1.393      1.094      0.938      2.000
     3.458      2.058      2.172      1.373      2.704      0.233      2.000
     2.527      0.910      2.124      0.507      1.863      0.808      2.000
     2.499      2.088     -1.905     -0.612     -0.106      0.591      2.000
     3.356      4.047      3.132     -1.368      0.657      3.404      2.000
     3.927      2.332      2.334     -0.255      3.578      3.057      2.000
     2.830      1.205      2.386      0.982      0.174     -0.141      2.000
     2.433      2.538      2.664      2.229      2.198      0.692      2.000
     1.844      2.299      6.086      0.850      1.598      3.014      2.000
     1.155      2.858      0.507      4.928      1.777      3.469      2.000
    -0.503      1.554      1.103      3.385      0.307      3.969      2.000
    -0.257     -1.551     -3.367     -1.044      0.192      2.422      1.000
     0.420     -1.228      4.670     -0.829      0.016      0.857      2.000
    -1.539      2.108      1.476      1.652      2.471     -2.056      2.000
    -3.116     -0.199      1.316     -0.742      0.965     -0.711      1.000
    -1.556      0.737      1.058     -1.412      1.536      0.899      2.000
    -1.918      0.857     -0.074     -2.579      4.544      4.825      2.000
    -3.185     -2.324     -0.074     -0.371     -1.658     -0.204      1.000
    -3.036     -1.898     -1.045     -0.312     -1.394     -4.080      1.000
    -2.454      0.762     -1.370      0.613      1.685     -1.054      1.000
    -1.615     -2.300     -1.070     -1.416      1.593     -3.221      1.000
    -0.261      0.748     -1.789     -1.145      2.492     -1.683      1.000
    -0.067     -0.781     -0.347     -2.653     -3.016     -5.415      1.000
     0.613     -0.527     -2.609     -3.802     -0.217     -6.737      1.000
     0.548     -1.138      0.446     -0.229     -4.206      0.120      1.000
    -1.079     -1.084     -3.541     -0.798      0.357      0.450      1.000
    -2.580     -4.485     -1.774      2.673      1.492     -1.734      1.000
    -0.898      1.048     -1.015     -2.776      1.988      2.263      2.000
    -0.511      0.152      1.148      0.065     -0.751     -0.585      2.000
    -0.552     -2.390      0.748      0.838      1.775      0.548      2.000
    -0.677     -1.924     -1.280      1.382     -4.609      0.878      1.000
    -0.849      0.332     -1.134      0.221      0.942      2.996      2.000
    -0.808     -2.002      1.043     -0.110     -3.461      0.669      1.000
    -1.377     -3.289     -0.222      2.104      0.542      1.435      2.000
    -2.444     -1.390     -1.445     -1.665      0.187     -2.988      1.000
    -2.866     -0.716      0.042     -1.347      2.509     -1.775      1.000
    -4.256      0.032     -3.235     -0.634     -1.028      0.842      1.000
    -1.882     -2.134     -2.576      0.531     -1.623     -1.549      1.000
    -0.733     -0.340     -1.948     -0.989     -4.138     -3.931      1.000
    -0.547      1.781     -3.961     -4.438     -1.959     -1.878      1.000
    -1.090     -2.683     -2.382     -5.761      0.138     -0.747      1.000
    -1.117     -0.879      1.379     -0.654     -4.338     -0.551      1.000
    -0.291     -0.725      1.124     -0.349      0.406     -2.270      1.000
    -0.284      0.712      2.405     -1.646     -0.114     -1.358      2.000
    -1.566     -1.983      0.760      1.940     -2.603      0.383      1.000
    -2.388     -0.538     -0.526     -0.999     -1.178      0.730      1.000
    -2.642     -0.973      2.765      0.213     -2.590     -0.812      1.000
    -1.680     -3.207     -0.287     -4.292      2.032      0.196      1.000
    -1.824     -1.070     -1.036      0.027     -2.940      2.127      1.000
    -1.980      1.533     -4.084     -2.030     -3.832     -4.102      1.000
    -1.854      0.918     -1.003     -0.260      1.148     -1.946      1.000
    -0.287      1.268     -0.352     -5.859     -0.863     -0.513      1.000
    -0.415     -2.665     -2.283     -2.265     -4.394      2.233      1.000
    -0.229      2.671      0.952     -0.652      0.308     -3.525      2.000
    -0.027     -1.650     -2.832     -2.862     -3.526      0.067      1.000
    -0.094     -1.082     -0.716      0.930      1.852     -1.857      2.000
    -1.354      2.116      0.087      0.595     -1.176     -0.505      2.000
    -1.947      1.618     -0.879     -1.384      0.529     -1.776      1.000
     0.191      1.855      3.295     -0.688      3.048     -1.706      2.000
     1.625      1.343      0.572      1.184     -0.133     -0.694      2.000
     0.198      2.022     -0.041     -1.844     -0.562     -0.230      2.000
    -0.231     -0.812     -2.205     -1.604      0.362      0.808      1.000
     0.001      0.489      4.780      1.766      0.719      0.208      2.000
     0.624      0.323      3.236      3.640      0.932      4.510      2.000
     0.114      1.905     -1.239     -1.686      0.685      1.475      2.000
     0.564     -2.962      0.905      0.289      1.785     -1.569      2.000
     0.123      1.006      1.129      0.716     -0.911     -0.395      2.000
    -0.280      0.596     -1.189      0.073     -1.784     -1.690      1.000
     0.761     -2.097     -3.002     -1.464      2.205      2.176      2.000
    -0.425      1.076     -0.298      0.138      4.876      0.721      2.000
     0.508     -0.036      0.259     -0.999      1.400     -1.422      2.000
     1.270      1.364      0.901     -1.337     -0.392     -0.096      2.000
     1.099      0.931     -1.714      0.486     -2.014     -1.466      1.000
    -2.367      0.793      0.597     -1.153     -2.190     -1.748      1.000
    -0.518      1.034      0.636     -1.215      1.069      0.914      2.000
    -0.514      3.272      2.774     -0.454     -1.165     -0.676      2.000
    -0.965     -1.693      1.606      2.323      0.086      1.801      2.000
    -2.269     -2.639     -3.937      0.028     -0.848     -0.230      1.000
    -1.232     -3.774     -1.792     -1.068     -0.128      0.576      1.000
    -1.146      1.200      0.850     -3.556      0.901     -0.092      1.000
    -1.239     -0.708     -0.887     -1.287      0.643     -1.667      1.000
     0.335     -3.846     -1.011      0.419     -3.743     -1.511      1.000
     0.153      1.455      1.354     -1.233     -1.873      0.662      2.000
     0.457     -1.542     -2.090     -1.538     -0.830      2.991      1.000
    -1.817     -0.361     -1.321     -2.299      1.031     -0.650      1.000
    -1.506     -1.579      0.505      0.816      0.874     -2.448      1.000
    -1.150     -2.150      3.279     -1.246      1.181     -0.491      2.000
    -0.989      1.125      1.402      1.586      0.022     -0.164      2.000
     0.348     -1.244     -0.145     -4.365     -1.497     -2.679      1.000
    -0.437     -4.273     -3.729     -2.163     -2.078     -0.365      1.000
    -0.284     -2.327     -2.222     -3.742     -2.754      1.826      1.000
    -1.217      2.434     -1.138      1.891     -0.681     -0.352      2.000
    -0.837     -1.338     -0.229      1.231     -1.124     -0.023      1.000
    -2.882     -0.988      0.924      0.499     -0.511     -0.522      1.000
    -2.169      0.045     -0.341     -2.028      2.567     -0.948      1.000
    -2.446      0.037      1.967     -2.729     -2.632     -3.136      1.000
    -2.149     -0.168      0.077      1.407      2.143      1.866      2.000
    -2.378     -3.285     -1.575      0.541     -1.053     -3.772      1.000
    -1.848     -3.962      0.810     -1.101     -1.442     -5.208      1.000
    -1.866     -3.063     -0.729     -5.157     -0.244     -2.083      1.000
    -1.608     -2.269     -4.971     -3.380     -1.105     -3.125      1.000
     0.532     -5.212      0.129     -1.887     -1.381      1.276      1.000
     1.194     -1.445     -2.523     -1.538     -0.649     -2.226      1.000
    -0.553     -0.620      0.689      1.020     -2.683      0.311      1.000
    -0.367     -1.672     -0.926     -1.091     -1.706     -2.738      1.000
    -0.234     -2.207     -1.510      0.102      1.900     -0.808      1.000
    -1.055      0.039      0.426      3.485      1.388     -1.028      2.000
    -1.139      0.089     -0.067     -1.508     -2.560     -0.137      1.000
    -0.150     -6.380     -1.883     -1.974     -1.006      5.091      1.000
    -0.643      0.310     -0.952     -0.788     -0.989     -1.478      1.000
     1.230      3.092     -3.155      1.231     -2.261     -4.264      1.000
     2.269     -1.578     -3.148     -1.828     -0.137     -0.160      1.000
     2.965      0.239      1.885      0.622     -1.108      0.235      2.000
     1.724      0.149      1.424     -0.554     -0.775     -3.546      1.000
     1.188      2.171     -0.864      2.352     -3.315     -0.559      2.000
     0.763      0.634      1.613     -2.373     -0.501      1.783      2.000
     0.291      1.583      1.671      1.049      0.682      1.626      2.000
    -0.936      2.786      1.198      3.084      3.710     -1.774      2.000
     0.122      1.896      0.879      2.788      1.421      1.907      2.000
     0.171     -0.011      3.898      1.976     -0.959      1.003      2.000
     0.953      0.870     -1.898      2.213     -3.175     -0.706      1.000
     0.450      1.382     -0.825     -3.584     -0.256     -0.743      1.000
     0.888     -1.323      1.591      2.236      3.377      0.188      2.000
     1.324     -2.994      1.806     -0.610      0.658      0.163      2.000
     1.747      2.087      2.522      0.089      2.103      0.020      2.000
     2.898     -0.157      0.302     -0.154      3.292      0.290      2.000
     4.465      0.144      2.516      0.695      1.624      2.964      2.000
     4.305      1.814     -0.504      1.499      3.978     -2.245      2.000
     4.127      3.525      1.650      5.582      0.965     -0.652      2.000
     3.896      4.735      2.542      0.831     -0.439      0.328      2.000
     2.700      3.340      4.648      4.121      4.047      3.439      2.000
     3.025      2.654      6.900      2.339      3.569      4.398      2.000
     2.430      3.967      2.022      4.243      4.373      2.640      2.000
     1.137      3.732      1.511      3.575      1.297      5.428      2.000
     1.007      2.133      0.573      2.160      0.822      3.433      2.000
     1.819     -1.015      1.313      1.133      4.202      0.339      2.000
     0.840      3.219      1.103      0.075      3.247     -1.022      2.000
     1.606      0.451     -1.893      0.374      1.062     -0.395      2.000
     2.465      1.927      3.153      1.999     -2.670      0.512      2.000
     1.136      0.473      0.016      3.337      4.369      1.895      2.000
     2.324      3.079      0.922      0.311      2.560      0.486      2.000
     2.055      0.913      0.484      0.858     -0.537      2.114      2.000
     0.822      2.582      1.845      3.250     -0.398      4.160      2.000
     2.374      2.978      2.244      0.925      0.609     -0.233      2.000
     1.061      0.789      0.371      0.573     -1.104      4.370      2.000
    -0.474     -0.663      1.539      0.260      0.605      2.944      2.000
    -1.897      0.707      1.178      2.767      0.679      0.722      2.000
    -1.194      0.787      1.617      1.119      5.768      1.455      2.000
    -1.432      3.929      0.910      1.776      0.813     -0.769      2.000
    -1.308      0.944      0.492     -0.868     -1.574     -1.868      1.000
    -1.164      0.051     -1.019      0.773     -4.808     -2.504      1.000
    -1.304     -1.074     -2.044      1.667     -1.288     -0.424      1.000
    -2.061     -0.921     -1.385     -1.094     -0.922     -1.788      1.000
    -3.109     -0.785     -3.607     -2.598     -2.424     -2.221      1.000
    -3.028      0.057      0.216      2.206     -4.841      3.479      1.000
    -4.227     -1.486     -1.766     -2.549     -0.023     -1.649      1.000
    -3.138     -0.632     -1.338      0.047      0.751     -3.629      1.000
    -1.903     -5.045     -1.140     -4.069     -3.893     -1.244      1.000
    -0.814     -0.567     -2.607     -2.756     -4.416     -2.843      1.000
     0.211     -3.745     -6.134     -1.984     -1.943      1.034      1.000
    -1.852     -3.432     -2.887     -2.977     -1.118     -2.108      1.000
    -0.622     -1.757      0.309      0.287     -1.678      0.076      1.000
    -0.132     -1.635     -2.235     -1.860      0.284     -3.279      1.000
    -1.310      1.188      1.761      0.346     -3.215      2.559      2.000
    -1.639     -2.162     -1.500      0.530     -1.511     -0.951      1.000
    -0.527     -2.970      0.572      1.426      0.724      3.419      2.000
     1.136      0.527     -2.073     -3.453      2.850     -0.401      2.000
     1.705     -3.317     -3.567      0.715     -0.870     -1.430      1.000
     2.006      0.382     -0.423     -2.175     -2.600     -1.862      1.000
     1.981      2.617      0.397     -3.423      0.566     -1.305      2.000
     2.996      1.970      1.119      1.700      0.663      0.717      2.000
     1.199     -3.239      2.129     -2.180     -0.456      1.493      2.000
     2.426      3.047     -0.529     -1.800     -1.697      3.161      2.000
     3.215      0.141     -4.315      0.467     -0.060      3.173      2.000
     2.507      0.890      1.578      1.444      4.114      4.725      2.000
     2.223     -1.894      2.927      1.281      2.203     -2.502      2.000
     3.231      2.375     -0.559      0.947     -0.428      3.366      2.000
     1.449      2.225      1.982      2.081      0.128     -0.374      2.000
     1.520      1.042      0.256      1.574      3.563      2.806      2.000
     3.119     -1.407      0.413      2.628     -0.405      2.003      2.000
     2.555      0.966      0.829      3.473      2.954      5.102      2.000
     2.785     -0.975      3.596     -0.955     -1.086      0.002      2.000
     2.190      1.539     -1.489     -1.445      0.527      4.323      2.000
     3.519      2.280      2.213      3.394     -2.604      0.577      2.000
     3.568      0.870      1.646      1.204      1.200      0.048      2.000
     2.984      4.118     -1.740      1.631     -0.670      1.867      2.000
     3.131      0.609      2.687      0.104     -0.203      2.317      2.000
     5.098      3.859      1.470      1.212      3.623      3.250      2.000
     5.933      2.221      1.893      1.511      0.981      1.024      2.000
     4.468      3.324      0.309      2.611      2.205      1.411      2.000
     4.133     -0.772      0.664      4.649      0.869      3.220      2.000
     3.455      2.862      3.353      1.668      4.136      3.094      2.000
     2.664      6.367      4.101      5.654      3.732      5.508      2.000
     1.877      3.415      3.188      3.511      4.222      4.055      2.000
     0.961      5.286      0.140      2.530      0.754      1.541      2.000
     1.472      2.406      0.633      3.848      3.055      1.517      2.000
     1.807      2.307      1.904     -1.034      4.689      0.142      2.000
