#   
# Data with examples for FRANZ
#
# Copyright (C) June 2019, Jochen Broecker, University of Reading, UK
#
# See franz.py for more information
#
# AR-1 data with coefficient=0.9, std=1.0, leadtime=8, stratified to 3 strata along mean. Col.1: Verification, Col.2-6: Ensemble, Col.7: Strata
     3.879      1.241      0.251      1.622      0.748     -1.840      3.000
     3.241      3.040      2.806      0.447      1.625      4.352      3.000
     2.085      1.089      5.197      1.427      1.431      0.827      3.000
     1.928      0.137      1.948      2.605      1.824      4.172      3.000
     1.157      1.118     -0.220      1.257     -1.664      3.690      3.000
     1.633     -2.957      0.219      0.488      2.694      2.445      3.000
     0.644     -0.372      2.625      0.560      2.439      2.059      3.000
    -0.163      0.942     -0.477     -2.168      0.778      5.482      3.000
    -0.379      1.973      1.338      2.852      1.330      2.279      3.000
     0.546      0.372     -1.225      5.032      0.338     -0.082      3.000
     0.295      4.168      3.069      2.369     -0.838      0.563      3.000
    -0.049     -0.462      2.124      1.955      1.621      2.987      3.000
    -0.227     -1.271     -1.035      1.322      3.253     -1.979      2.000
    -0.202      3.286      2.303      3.680      0.233     -4.096      3.000
     0.074      0.621      3.082     -0.585     -0.464      0.438      3.000
    -0.764      2.832      2.432      2.156     -1.025      1.324      3.000
    -0.288     -1.644     -3.567      3.125      0.650      1.154      2.000
    -0.935     -1.308     -0.519     -1.818     -0.789      0.870      1.000
    -2.098     -2.272     -0.944     -1.416      3.402      0.604      2.000
    -2.271     -2.103     -0.773     -0.599      0.864     -1.122      1.000
    -0.709     -1.209     -0.707      3.995     -0.557      0.068      2.000
     0.205     -0.334     -1.873      2.123     -0.551     -0.212      2.000
     1.635      0.056      3.763     -3.677      2.860     -2.761      2.000
     2.972      4.405     -2.557     -2.463      1.751     -3.221      2.000
     4.019      2.291     -3.081      0.221     -0.945      0.921      3.000
     3.057     -1.202     -0.958      3.649     -1.582      2.568      3.000
     1.437     -3.356     -2.195     -1.000     -3.169     -4.214      1.000
    -0.062     -2.438      3.177     -1.262      0.107     -0.631      2.000
    -0.929      0.804     -3.130      1.184     -0.548     -2.951      1.000
    -3.183      0.713      4.124      3.172      2.113     -0.969      3.000
    -3.212     -1.988      1.703      3.131     -1.913      1.709      2.000
    -2.354     -2.100      1.985      2.918      0.989      0.164      2.000
    -3.362      2.434      0.715      2.878     -0.924      2.365      3.000
    -3.724      8.097      1.718     -1.882      1.612      3.968      3.000
    -4.473     -1.353      0.574      0.306      2.219      0.821      2.000
    -2.498     -2.406     -1.385     -0.944      0.230     -4.275      1.000
    -0.757     -3.137     -1.975     -0.620     -1.633     -0.867      1.000
    -0.623      2.650     -6.082     -0.206     -3.333     -6.802      1.000
    -0.371     -1.482      0.155     -3.200      2.960     -2.306      1.000
     1.370     -1.925     -0.046      0.274     -3.260     -3.473      1.000
     0.146      1.081     -4.186     -3.594     -1.440     -2.264      1.000
    -1.520     -2.252     -0.398     -2.725     -1.516     -0.055      1.000
    -0.964     -3.521     -6.192     -2.725     -2.145     -6.460      1.000
    -0.217      0.592     -0.573     -1.081     -1.038     -0.584      2.000
    -1.448      2.762      2.820      0.626     -0.218     -2.727      2.000
    -2.124      0.035      0.278     -0.862      0.638     -1.861      1.000
    -3.643     -2.075     -0.800     -3.268     -3.510      1.265      1.000
    -3.332      1.922      1.324      3.136      1.145     -0.607      3.000
    -4.060      2.128      0.614      1.521      2.876      1.172      3.000
    -2.673      3.468     -0.098     -2.605     -4.233      1.735      1.000
    -3.242      3.391     -2.656     -1.870     -4.391     -3.229      1.000
    -3.317      3.810     -2.145      2.034      3.606     -0.172      3.000
    -2.572     -0.998     -1.328      3.740     -1.623     -0.974      1.000
    -3.331     -0.016     -0.244     -0.676     -3.000     -0.102      1.000
    -2.531     -3.624     -2.170     -2.892     -0.916     -3.145      1.000
    -1.815     -1.669     -2.808     -1.571     -3.168     -2.444      1.000
    -1.046     -3.034     -1.529      1.034     -3.351     -1.888      1.000
     0.214      0.102      0.531     -1.181     -0.439     -1.185      2.000
     2.020     -4.249     -2.271     -2.027     -4.969     -1.610      1.000
     1.699     -2.399     -2.804      0.036     -3.782      0.124      1.000
     2.410     -2.681      2.111     -1.790     -0.851      1.636      2.000
     3.722     -2.073      0.206     -1.656     -2.155     -3.018      1.000
     3.480      1.610     -2.052     -3.380     -0.889     -0.233      2.000
     4.742     -1.693     -1.539     -1.446     -1.900     -0.377      2.000
     4.009     -0.978      1.087     -0.103      1.432      0.910      3.000
     5.939      0.221      1.707     -0.238     -0.200     -1.259      3.000
     5.386      5.533     -0.369     -3.150      2.811      2.151      3.000
     6.369      1.199      1.373     -0.415     -4.389      0.058      3.000
     4.976      4.321      0.908      3.996     -0.837     -0.976      3.000
     4.928      3.019      3.085     -1.293      0.041      3.219      3.000
     3.788     -0.654     -0.098      5.081      3.529     -0.303      3.000
     4.106      5.376      1.716     -0.093      0.847      0.050      3.000
     2.786     -2.359      1.223      1.665      3.337      2.917      3.000
     1.425      1.041      4.289      4.471      0.932      2.077      3.000
     0.797      1.881     -1.205     -1.397      2.062     -0.213      2.000
    -0.368      3.376      5.333      4.451      1.479      1.971      3.000
    -0.556      4.107     -0.843      1.207      1.972      2.744      3.000
     0.815      1.436     -0.081      8.957     -0.744      3.786      3.000
     0.945      0.208      2.931      2.670      3.021      1.301      3.000
     2.066      0.163      7.471      1.121      1.741      5.181      3.000
     1.738     -0.390     -0.620     -1.742      0.586      4.835      3.000
     2.297      2.433      5.692     -0.712      0.745      0.639      3.000
     1.351      0.797      3.789     -3.049      2.464      2.303      3.000
    -0.622      0.008      2.392     -0.094     -2.412      3.468      2.000
     0.552     -0.515     -0.224     -0.835     -0.868      0.572      2.000
     1.154      1.730     -0.075     -0.124     -1.758      4.527      3.000
    -0.285     -0.188     -1.293     -1.369     -2.120      2.743      2.000
    -0.202     -0.171      3.756      2.612      0.336     -0.246      3.000
    -1.871     -0.830      2.259      1.904      0.686      2.156      3.000
    -0.650     -0.125      3.559     -0.534      0.187      3.338      3.000
    -1.112     -0.312      1.636     -0.087      0.027     -1.760      2.000
    -0.716     -0.141      0.802      1.440      0.144      0.115      2.000
    -1.196      2.387     -1.563      1.297      2.517     -1.467      2.000
     0.196      0.969     -0.209     -0.642     -0.672     -1.986      2.000
    -0.009     -0.259     -1.326      0.656      2.584     -1.257      2.000
    -2.059     -1.964     -0.040      4.306     -1.475     -1.723      2.000
    -0.505      1.002     -3.255      1.874     -2.110     -1.992      1.000
    -3.129     -0.804     -2.554      0.796      2.893     -0.983      1.000
    -3.164      0.821     -3.537     -0.787     -5.400      1.736      1.000
    -2.876      2.171     -0.906      1.117     -0.762      0.919      2.000
    -3.303     -1.388      1.579     -2.917      1.722     -2.134      1.000
    -3.004     -0.293     -0.229      1.188     -2.321      1.034      1.000
    -3.062      1.300      1.130      0.034     -3.571     -4.818      1.000
    -2.022     -0.736      2.075     -0.181     -1.565     -1.510      1.000
    -1.819      1.409      0.235     -4.192     -1.083     -0.594      1.000
    -2.889     -2.276     -1.519     -0.225     -4.912     -2.662      1.000
    -2.030     -2.954     -2.893     -1.064     -3.976      0.003      1.000
    -1.068     -2.786      2.182      0.663     -1.882     -2.805      1.000
    -0.691     -7.004     -0.219      1.326     -1.033     -3.082      1.000
     0.289     -2.285     -1.685     -3.599      0.358     -3.224      1.000
    -0.940      1.107     -0.774      0.758     -0.798      1.590      2.000
    -1.250     -3.879     -2.022     -0.554      1.493      3.334      2.000
    -1.094     -4.329     -1.909     -1.744     -2.614      3.768      1.000
    -1.208      1.602     -5.229      0.071      0.487     -1.674      1.000
    -1.128      1.475     -1.531     -1.213     -1.688     -0.830      1.000
     0.003     -0.264     -0.138     -1.858      2.566     -2.083      2.000
     2.222      1.777     -0.453      0.343     -1.936     -0.305      2.000
     2.890     -2.083      0.806     -0.576     -2.514      2.663      2.000
     2.845     -1.588     -0.553      0.376     -4.217      1.519      2.000
     3.240      2.291      2.360      2.724      1.626     -3.784      3.000
     1.406     -0.482      2.447     -0.812      0.448      0.085      3.000
     0.913     -2.389      0.666     -4.427      0.373     -3.254      1.000
     0.979     -3.137     -2.258     -1.702     -0.495      0.571      1.000
     0.017      0.907     -2.195      0.328     -0.450     -0.378      2.000
     1.167      1.403      2.876     -2.477     -1.888      1.169      2.000
     1.234      0.780      1.537     -0.521      0.780      3.702      3.000
     1.846      1.831      1.161      4.409      1.531      4.339      3.000
     0.390     -0.093      2.339     -0.710     -1.182      2.544      3.000
    -1.144      1.358      4.136     -0.200      2.400     -0.787      3.000
     0.228      0.460     -2.910     -4.636      1.118      2.082      1.000
     0.336     -0.694      2.314      1.746     -0.019     -1.943      2.000
     1.384     -0.266      0.171     -1.932      2.061      3.335      3.000
     0.339     -2.722     -0.570      0.060     -0.278      2.579      2.000
     0.052     -0.225      1.189      0.643     -0.434      0.025      2.000
     0.770      0.213      0.005      3.257      2.272      2.424      3.000
     0.242      0.924     -0.845     -1.577     -2.380      3.705      2.000
     1.182     -0.512     -1.018     -4.249     -1.318     -1.598      1.000
     0.174     -2.146     -3.340     -0.900     -3.741      1.796      1.000
    -0.393      4.994      4.208      0.479     -0.240     -1.715      3.000
    -1.506      1.597     -1.774      0.481      2.476     -0.859      2.000
    -1.350     -1.129      3.926     -0.779      4.028     -2.072      2.000
    -0.996     -3.157      1.006      0.946     -1.287     -3.097      1.000
    -1.515      1.917     -0.709     -1.686     -1.976      1.404      2.000
    -1.348     -0.948      0.916     -0.420     -3.876      0.929      1.000
    -0.003      1.072      2.727      2.972      2.599      0.395      3.000
    -0.515      2.877     -0.996      0.873      1.380     -0.525      3.000
    -0.612      1.425      1.730     -5.058     -2.184     -1.303      1.000
    -0.303      1.241     -1.972     -0.231      0.860     -0.741      2.000
     0.017     -2.806     -3.462     -1.595      2.248     -2.391      1.000
     0.621      0.897     -0.170      4.021     -2.032     -3.950      2.000
     0.243     -1.782      1.151     -0.395     -1.389      3.750      2.000
     1.312     -0.422     -1.353     -1.560     -0.743     -1.477      1.000
     0.314      2.650      1.072      2.808     -3.774      0.545      3.000
     2.109     -1.818     -1.509      2.951     -1.372     -0.250      2.000
     2.116     -2.337      0.025      2.116      1.702     -0.163      3.000
     2.422      1.601      3.669     -1.940      0.119     -0.165      3.000
     1.237     -1.035     -1.508     -0.287     -2.010     -1.231      1.000
     1.065      1.944     -1.346      0.460      0.465      3.802      3.000
     2.667     -0.044      0.756     -4.311     -1.251     -0.612      2.000
     3.108      1.238      4.346      2.044      1.279      0.494      3.000
     4.342     -2.211     -0.970     -3.644     -1.451      3.683      2.000
     3.233     -3.115      0.179      2.732     -2.300      0.215      2.000
     1.681     -2.185      0.683      0.763      1.791      3.886      3.000
     0.557     -0.914      2.276     -0.405      1.885      2.347      3.000
     0.658      1.763      0.140     -0.756      1.135     -0.885      2.000
     1.588      0.051      2.438      3.621      1.763     -1.826      3.000
     1.034     -3.396      4.056      0.616      3.568      1.006      3.000
     2.044      0.523      5.118      4.262     -2.868     -0.080      3.000
     1.899     -0.006      1.436      2.732      2.471      3.049      3.000
     0.543      2.029      1.342      2.216      3.219      1.852      3.000
     0.588      0.819      1.837      1.773      3.866      0.319      3.000
     0.401     -0.650     -3.043     -1.326      2.364      1.328      2.000
     1.526     -0.241      1.845     -0.780     -1.872     -0.112      2.000
     1.449     -1.152      2.698      2.415     -0.761     -0.551      3.000
     0.987     -1.307      1.174     -2.031     -2.851      0.018      1.000
     1.222      6.135      3.559     -0.703      0.755      5.255      3.000
     1.710      2.771      4.691      0.881     -1.651      1.222      3.000
     2.278     -1.258      1.820     -2.914      3.008      3.328      3.000
     0.407      1.746     -0.878     -1.547      1.359     -1.358      2.000
     0.710      0.921      2.687      0.267      2.737     -1.015      3.000
     1.624      4.714     -1.511      0.388     -1.383      0.707      3.000
     2.645      3.873     -0.746      1.668      1.576     -0.604      3.000
     1.364     -4.645     -3.431      0.608      2.552      0.760      2.000
     0.395      1.014      4.661     -1.601      2.058      2.510      3.000
     0.988     -0.394      0.022      4.823      1.405      1.844      3.000
    -0.406      5.039      0.604      1.052     -0.134      1.878      3.000
     0.370      2.186      4.498      0.581     -0.627      3.060      3.000
     0.727     -0.074     -2.194      1.365      0.601     -0.733      2.000
     0.155      0.593      1.495      3.783     -2.410      2.792      3.000
     0.586      4.165     -0.839     -0.426      5.401      2.581      3.000
    -0.130     -0.248      2.007     -3.071      1.686      0.213      2.000
    -1.495     -0.100     -1.780     -4.465      0.838      1.213      1.000
    -0.641     -0.085      0.544      3.995     -0.454      0.346      3.000
    -0.601      3.130      1.342      5.554     -1.118      2.481      3.000
    -0.116      1.294      0.547      3.339     -4.876      0.206      2.000
    -0.678     -3.052     -0.466     -0.293      4.399     -1.150      2.000
    -0.189      0.436      1.865      0.032      0.670     -1.595      2.000
     0.009     -2.675     -3.088      1.171     -0.158      2.702      2.000
    -0.946      1.339     -1.252     -2.577     -0.409     -1.822      1.000
    -0.598     -2.272     -1.619      1.335     -1.505      3.606      2.000
    -0.757     -3.058     -1.317     -1.951      0.741      0.125      1.000
    -1.427     -3.832     -1.606      0.375      1.265     -1.249      1.000
    -0.768      1.539      0.857     -1.860      0.229      1.354      2.000
    -0.686     -2.290     -1.741     -2.461      2.699     -1.848      1.000
    -0.511      0.788      0.249     -0.427     -2.861     -1.005      1.000
    -0.475     -2.309      2.024     -3.342      1.331     -0.101      2.000
    -1.248     -2.731     -3.457      0.137     -1.552     -0.875      1.000
    -1.110      2.036     -0.630     -0.387     -1.629      5.445      3.000
    -1.046      0.390     -2.787     -7.243     -0.423      1.954      1.000
    -0.420      0.885     -1.599      0.527     -0.422     -1.657      2.000
    -0.674      1.312      0.913     -2.494     -3.397      0.351      1.000
    -1.040     -2.384      1.845     -2.562      0.671     -3.968      1.000
    -2.180     -0.173     -2.213      1.153     -0.082     -0.469      1.000
    -2.712     -0.164     -0.363     -2.470     -0.121      0.166      1.000
    -2.296      1.556     -1.021      1.982     -0.417     -1.265      2.000
    -1.971      0.505      1.286      0.747      0.515     -0.771      2.000
    -1.103     -0.700      2.902      1.902     -2.737     -2.122      2.000
     0.154     -2.828      2.412     -3.796     -0.805     -1.024      1.000
    -0.517     -1.541     -2.120     -0.356      1.283      2.157      2.000
    -1.131      3.009      2.885      0.942     -2.310      3.563      3.000
     0.140      0.481     -2.975      2.438     -1.590     -0.761      2.000
    -0.300     -1.021      0.976      2.232     -0.638     -1.384      2.000
    -0.890     -2.032     -4.640     -4.512     -0.797     -0.190      1.000
    -1.002      0.180     -3.617      0.016     -1.455     -3.307      1.000
    -0.167      1.971     -0.457     -0.324     -0.283      2.219      2.000
    -0.288      0.941      1.839     -2.429      3.722     -0.280      3.000
     0.399     -0.307      0.426      0.843     -2.501     -2.389      1.000
     2.516     -3.239     -2.695     -0.737     -0.241     -0.283      1.000
     1.766      2.922      0.052      3.491      1.242     -2.250      3.000
     1.266      4.762      0.452     -1.971     -3.401     -0.028      2.000
     0.991     -3.522     -1.292     -0.566     -2.995     -1.320      1.000
     1.136      2.036     -3.853      1.153     -1.555     -1.879      2.000
     0.094      1.838     -1.510      6.375     -2.451     -0.232      3.000
     0.457     -1.189      0.591     -0.740      1.352      1.420      2.000
     1.556      3.112     -3.072     -0.665      1.567      0.491      3.000
     0.822      0.781      1.464      1.677      1.782      2.906      3.000
     0.118      0.069     -0.766      6.331      0.441      0.629      3.000
     0.068      2.034     -0.775      0.289     -0.025      1.100      2.000
    -1.215     -0.189      2.388      1.198     -2.498      2.454      2.000
    -0.741     -0.944      0.373      2.850      1.404      1.164      3.000
     0.340      4.923      1.962      1.388      0.658     -0.178      3.000
    -0.004      5.372      0.239      1.371      0.102      1.826      3.000
     1.322      1.886     -0.003      2.164      3.567     -3.708      3.000
     1.698      0.872      0.293      0.597     -1.197     -2.900      2.000
     2.431     -0.875     -0.825      1.117     -2.071      2.504      2.000
     2.840     -3.004      1.468     -2.407     -0.463     -1.143      2.000
     2.333      1.464     -0.244     -1.939      1.017     -2.623      2.000
     3.380     -0.804      0.055      1.373     -0.270     -3.394      2.000
     1.783      2.603      0.046      1.362     -2.249      0.455      3.000
     2.104      0.447      0.396     -0.467     -3.694     -1.280      2.000
     2.336      1.116      1.948     -0.722      0.984      1.584      3.000
     2.044      0.850      0.690      3.334     -1.185      0.740      3.000
     2.154     -3.533      1.447      0.476      3.512      2.090      3.000
     2.124      1.748      3.763     -2.853      0.155     -0.334      3.000
     2.369      3.492      1.102      4.279      4.162      3.721      3.000
     3.574      0.041      1.373      0.651      1.786      5.077      3.000
     3.152     -3.057      3.284     -2.680     -2.677      3.002      2.000
     2.119     -0.592      0.400     -0.843      3.404     -1.119      3.000
     2.043      0.528     -0.291      4.607     -0.386      2.516      3.000
     1.627      0.402      0.478     -0.199      3.784      2.807      3.000
     0.750     -0.273      1.509     -0.074      1.461      1.720      3.000
     0.644     -1.368      1.736      1.570      0.557     -0.682      2.000
     0.369     -0.091      2.582      4.074      0.377     -0.531      3.000
     0.502      0.085     -1.651     -0.629      2.739      1.582      2.000
    -0.399      0.201      1.181     -0.999     -1.548      3.941      2.000
    -1.986     -3.700      0.683      2.607     -1.899      2.710      2.000
    -1.158      2.297      1.705      0.946     -0.041      1.937      3.000
    -1.914     -0.490      0.800      0.035     -1.084      0.384      2.000
    -3.563      5.536     -0.659      1.550      0.714      2.567      3.000
    -3.620     -0.096     -0.785     -2.106      0.063      2.350      1.000
    -2.574      4.088      1.218     -1.115      1.440      1.181      3.000
    -2.770      2.195      4.120      1.044      4.107     -0.256      3.000
    -3.639     -0.615     -4.498      2.437      3.420      0.428      2.000
    -5.750     -3.986      1.953      0.961     -3.078      0.352      1.000
    -4.901      1.644      4.413     -1.953     -0.057     -2.191      2.000
    -5.833     -1.926     -0.780      1.027      0.136      1.758      1.000
    -3.983     -3.375     -3.022     -1.859     -1.484     -0.687      1.000
    -4.307      1.299     -2.773     -2.440     -1.096     -3.010      1.000
    -4.630     -1.397     -2.350     -1.791     -5.193     -3.119      1.000
    -2.593     -4.317     -0.805     -0.772     -1.471     -3.192      1.000
    -1.891     -3.900     -3.823      1.525     -1.470     -2.585      1.000
    -2.510     -0.655     -4.155     -1.622     -2.558     -2.467      1.000
    -1.932     -4.408     -2.489     -1.523     -3.409      0.577      1.000
    -2.456     -0.492      1.260     -2.141     -3.572     -2.478      1.000
    -1.549     -0.672     -2.604     -3.525     -1.934     -3.305      1.000
    -1.415     -3.645     -3.048     -0.255     -2.963      3.200      1.000
    -0.310     -3.400      1.770      0.532     -1.631     -3.283      1.000
     0.481      1.977     -0.488     -1.195      0.851     -1.554      2.000
     0.600      4.342     -1.940     -2.073      0.252     -1.818      2.000
     1.031     -0.910     -3.383     -0.111     -1.736      1.702      1.000
     0.957      1.182     -2.208     -1.170      1.126     -6.367      1.000
     0.290      2.384     -2.584      0.444     -4.023     -0.152      1.000
    -0.382      0.044      1.993      3.736     -1.152     -6.530      2.000
    -0.056      2.238     -1.183      0.792     -1.707      0.368      2.000
     0.075      0.718     -1.052      0.808     -1.985      0.917      2.000
     0.321      0.663     -1.951      1.872     -1.642     -2.449      2.000
    -0.628      0.932     -1.095      3.572      0.438     -0.224      3.000
    -0.471      0.106      0.770      1.384      2.162      2.334      3.000
     0.962      1.401     -2.003      1.810     -1.548      2.359      3.000
    -0.921     -5.352     -1.229      0.140     -1.294     -2.161      1.000
    -1.889     -0.243     -0.390      0.576      2.503      1.787      2.000
    -1.130      1.433     -0.187     -1.880     -3.160     -0.585      1.000
    -1.077     -1.841     -2.016      1.855     -3.818      2.738      1.000
    -1.065      2.239     -0.583     -2.015     -1.592      0.687      2.000
    -3.812      0.220     -0.496     -5.025     -0.913     -1.205      1.000
    -3.035     -1.243     -3.910      4.385      2.863     -2.901      1.000
    -2.594      0.360      1.447      0.406     -0.172      2.370      2.000
    -1.969     -1.587     -0.031      2.572     -2.322      2.615      2.000
    -0.915     -4.909      0.153      0.012      1.462     -0.487      1.000
    -0.732      0.216      3.764     -0.492      1.359     -4.518      2.000
    -0.426     -3.936      2.694      0.009      3.811     -0.734      2.000
    -1.257     -0.487      0.206     -3.309      3.994     -2.075      2.000
    -1.295      0.412     -4.096     -2.164     -4.735     -6.563      1.000
    -0.348      0.470     -0.129     -3.267     -1.668     -3.877      1.000
    -1.379     -0.638      1.077     -2.450      0.364     -0.615      1.000
    -1.992     -2.635     -3.711     -3.144      3.941      1.524      1.000
    -1.576     -4.508     -1.443      1.053     -2.784     -1.022      1.000
    -2.119     -2.783      1.667     -2.530      1.751     -2.361      1.000
    -2.146     -2.390      3.145      0.330      1.562     -5.050      1.000
    -1.009      1.303     -0.247     -1.194     -2.096      1.350      2.000
    -1.796     -1.219     -3.117      1.344     -1.127      0.884      1.000
    -1.269      0.609      3.301      3.625      1.590     -2.616      3.000
    -1.189      0.043     -3.524      0.916     -2.935      0.900      1.000
    -0.756     -2.405      2.791     -0.652     -4.915     -2.954      1.000
     0.651     -0.482     -2.561     -0.675     -1.892      1.787      2.000
     2.014     -0.388     -3.079      2.523      0.849      0.704      2.000
     1.163     -1.195      2.408     -4.157      2.114     -3.508      2.000
     1.056     -2.813     -1.011     -5.142      2.095     -3.275      1.000
    -0.276      0.033      1.641     -0.315     -2.920     -0.235      2.000
    -1.052     -3.274     -0.462      1.785     -0.981     -3.562      1.000
    -0.353     -0.210      2.436      2.501     -1.701      1.487      3.000
    -1.308     -0.863      0.886      0.865     -2.743     -1.494      1.000
    -3.001     -0.638      1.213      6.003      1.929     -3.745      2.000
    -3.362     -1.125      2.697      2.362      1.795     -1.267      2.000
    -5.138      0.221     -0.463      1.547     -0.769      2.142      2.000
    -4.706      3.127     -2.684      1.885      1.022     -0.976      2.000
    -5.207      0.731     -0.385     -0.222     -3.041     -1.336      1.000
    -4.627      1.225      0.509      1.215     -1.222     -2.985      1.000
    -3.552     -0.501     -3.339     -0.274      2.025     -1.397      1.000
    -3.962     -5.738     -2.187      1.100      1.186     -0.625      1.000
    -3.188     -2.301     -1.308     -2.990     -1.807      0.037      1.000
    -3.042     -2.878     -0.036     -1.568     -0.237     -3.040      1.000
    -3.204     -1.638     -1.356     -4.374      1.523     -2.923      1.000
    -4.611     -5.377     -2.989     -0.702     -3.512     -7.434      1.000
    -4.603     -3.313     -1.039     -5.975     -0.596     -6.045      1.000
    -4.158     -1.469     -4.489     -1.526     -0.941     -0.937      1.000
    -2.859     -3.307      0.790     -2.019     -0.599     -0.614      1.000
    -2.693     -2.441     -0.575     -1.021      0.977     -1.644      1.000
    -2.322     -3.439      1.985     -1.473      0.479     -1.034      1.000
    -1.698     -0.902     -2.116     -0.066     -2.121     -1.963      1.000
    -1.769     -1.971     -1.263     -0.320      0.908      1.374      2.000
    -1.773      1.034      3.079      1.605     -3.600     -0.278      2.000
    -0.741     -0.603     -3.135     -4.738      0.415     -1.014      1.000
    -1.093      0.491     -2.642     -0.665     -0.410     -0.157      1.000
    -1.734     -1.852     -6.009     -0.782      1.797     -2.200      1.000
    -1.170     -2.357     -0.630     -1.256     -0.304     -4.752      1.000
     0.627     -0.583     -0.367      1.702      0.495     -0.831      2.000
     0.566     -7.215     -4.896     -3.275      0.821     -0.253      1.000
     1.125     -0.312     -3.746     -1.473     -1.611     -2.030      1.000
     1.405     -3.730     -2.388      1.628     -0.976     -4.101      1.000
     1.212      3.603     -3.248     -4.832     -3.846      3.670      1.000
     1.362      0.968     -1.563     -1.445      0.551     -2.236      2.000
     1.626     -1.485      1.535     -0.574      1.531     -1.438      2.000
     1.087      2.842     -2.611     -3.195     -2.961      0.528      1.000
     1.781      0.880      2.018      2.712     -0.600      0.360      3.000
     0.861      5.498     -0.639     -0.448     -1.094      1.470      3.000
     1.235      1.012     -2.174     -2.826      0.036      0.925      2.000
    -0.616      2.398     -0.872      1.064      2.966      2.362      3.000
    -1.194      2.722      2.725     -1.137     -1.340      0.563      2.000
    -1.378      1.074      2.531     -3.191      1.324      2.443      2.000
    -1.756     -0.519     -0.252      0.936      2.629      3.238      3.000
    -1.921      4.008     -0.477      4.377     -0.207      3.583      3.000
    -3.202      3.542      0.058      2.666      1.821      0.007      3.000
    -3.054      3.126     -2.090     -4.548      1.987      1.650      2.000
    -3.512      1.349     -0.438      2.619      1.136     -2.081      2.000
    -3.039      0.231      0.439     -0.306     -2.030     -0.341      1.000
    -4.698     -4.671      1.546      1.315     -2.840     -0.973      1.000
    -5.076     -0.334      1.418      1.917     -0.433      1.310      2.000
    -4.355      0.707      1.591      2.637      0.493      0.657      2.000
    -3.638     -5.892      0.105     -0.823     -3.797     -0.094      1.000
    -2.574     -1.824     -0.087     -3.897     -4.563      2.741      1.000
    -3.305     -1.871      1.426      2.013     -1.300     -4.447      1.000
    -2.643     -1.047      1.128      0.904     -1.843     -0.799      1.000
    -4.067      4.081     -2.299     -0.198     -0.797     -3.672      1.000
    -3.104     -4.059     -1.352     -4.490     -5.351     -4.915      1.000
    -3.654     -1.007     -1.224     -2.574     -5.844     -1.479      1.000
